Word,Index
iran,826
insinuation,827
transported,828
oil,829
iraq,830
helps,831
context,832
rising,833
chances,834
likely,835
cause,836
anger,837
jews,838
weekly,839
mean,840
historic,841
mosque,842
dome,843
rock,844
lead,845
complaints,846
unless,847
coordination,848
doubt,849
needs,850
stretches,851
women&rsquo;s,852
section,853
never,854
responsibly,855
addressed,856
convenient,857
made,858
want,859
demolished,860
changed,861
removed,862
place,863
problems,864
managed,865
call,866
ldquo;mowing,867
grass,868
postpone,869
addressing,870
issues,871
symbol,872
management,873
meant,874
postponing,875
dealing,876
gaza&rsquo;s,877
constant,878
crises,879
facing,880
bedouin,881
negev,882
ignoring,883
crowding,884
meron,885
disaster,886
investigating,887
current,888
wants,889
address,890
stoking,891
way,892
create,893
keen,894
whether,895
might,896
interested,897
flexible,898
usually,899
position,900
palestinians,901
wakf,902
stakeholders,903
king,904
meeting,905
us,906
president,907
july,908
19,909
perhaps,910
responsible,911
policies,912
prevail,913
‘,914
extra-judicial,915
executions,916
pa,917
protection,918
palestinian,919
authority,920
accused,921
carrying,922
ldquo;extra-judicial,923
united,924
nations,925
provide,926
hamas,927
islamic,928
jihad,929
pij,930
meanwhile,931
step,932
ldquo;resistance&rdquo,933
killing,934
gunman,935
jenin,936
woman,937
stab,938
police,939
officers,940
old,941
thursday,942
village,943
burkin,944
soldiers,945
shot,946
22-year-old,947
alaa,948
zyoud,949
member,950
pij&rsquo;s,951
al-quds,952
brigades,953
hours,954
later,955
israa,956
khuzaimia,957
mother,958
kabatiya,959
carry,960
stabbing,961
attack,962
plo,963
cold,964
blood,965
assume,966
responsibilities,967
toward,968
enforcement,969
humanitarian,970
laws,971
occupied,972
territories,973
ministry,974
condemned,975
strongest,976
terms,977
heinous,978
field,979
committed,980
occupation,981
forces,982
according,983
killings,984
direct,985
result,986
bennett&rsquo;s,987
evasion,988
speech,989
un,990
general,991
assembly,992
earlier,993
ldquo;an,994
extension,995
criminal,996
execution,997
orders,998
issued,999
political,1000
military,1001
echelon,1002
occupying,1003
facilitate,1004
shooting,1005
statement,1006
settler,1007
assaults,1008
masafar,1009
yatta,1010
hebron,1011
claiming,1012
carried,1013
ldquo;under,1014
supervision,1015
protection&rdquo,1016
idf,1017
holds,1018
headed,1019
fully,1020
directly,1021
crimes,1022
serious,1023
repercussions,1024
situation,1025
entire,1026
read,1027
urging,1028
commissioner,1029
human,1030
rights,1031
establish,1032
investigation,1033
committee,1034
ldquo;for,1035
violations,1036
prisoners,1037
club,1038
revealed,1039
arrested,1040
54,1041
since,1042
beginning,1043
september,1044
escape,1045
gilboa,1046
prison,1047
imposing,1048
policy,1049
ldquo;collective,1050
punishment&rdquo,1051
families,1052
escaped,1053
inmates,1054
recaptured,1055
mourned,1056
death,1057
pledged,1058
pursue,1059
fight,1060
increased,1061
violence,1062
west,1063
bank,1064
authentic,1065
expression,1066
accept,1067
surrender,1068
whose,1069
resolve,1070
frustrated,1071
responding,1072
thursday&rsquo;s,1073
armed,1074
resistance,1075
comprehensive,1076
confrontation,1077
capable,1078
stopping,1079
aggression,1080
expelling,1081
settlers,1082
masa,1083
journey,1084
mark,1085
remembrance,1086
"5,000",1087
attendees,1088
leader,1089
global,1090
israel-focused,1091
programming,1092
solemnly,1093
commemorate,1094
ceremony,1095
yad,1096
l&rsquo;shiryon,1097
latrun,1098
sunday.the,1099
expected,1100
bring,1101
countless,1102
viewers,1103
making,1104
largest,1105
english-language,1106
kind,1107
dedicated,1108
honoring,1109
fallen,1110
victims,1111
terror.this,1112
year&rsquo;s,1113
observance,1114
particular,1115
amidst,1116
profound,1117
grief,1118
shock,1119
following,1120
massacre,1121
ongoing,1122
concerning,1123
surge,1124
antisemitism,1125
resonant,1126
aims,1127
serve,1128
powerful,1129
reminder,1130
mourning,1131
resilience,1132
needed,1133
rebuild,1134
nurture,1135
hope.stories,1136
valor,1137
sacrifice,1138
shared,1139
highlighting,1140
alumni,1141
staff-sergeant,1142
omer,1143
balva,1144
american-born,1145
soldier,1146
nahal,1147
brigade,1148
northern,1149
border,1150
hezbollah,1151
fire,1152
sergeant,1153
rose,1154
lubin,1155
officer,1156
atlanta,1157
georgia,1158
east,1159
fought,1160
defended,1161
kibbutz,1162
sa'ad,1163
omer's,1164
father,1165
eyal,1166
kaddish,1167
prayer,1168
behalf,1169
bereaved,1170
nbsp;family,1171
nathan,1172
leor,1173
hai,1174
france,1175
tragically,1176
commemorative,1177
torch,1178
participation,1179
representatives,1180
knesset.the,1181
pay,1182
tribute,1183
captain,1184
denis,1185
krokhmalov-veksler,1186
dr,1187
daniel,1188
levy,1189
lucy,1190
maia,1191
rina,1192
dee,1193
"z""l",1194
terror,1195
amia,1196
center,1197
argentina.additionally,1198
mass,1199
hostages,1200
andrei,1201
kozlov,1202
alum,1203
russia,1204
remains,1205
captive,1206
kidnapped,1207
nova,1208
festival.among,1209
distinguished,1210
guests,1211
strategic,1212
ron,1213
dermer,1214
cabinet,1215
secretary,1216
yossi,1217
fuchs,1218
alongside,1219
prominent,1220
leaders,1221
chairman,1222
agency,1223
res,1224
doron,1225
almog,1226
acting,1227
ceo,1228
yael,1229
sahar,1230
rubinstein,1231
senior,1232
vp,1233
operations,1234
amp,1235
director,1236
jfna,1237
rebecca,1238
caspi,1239
amira,1240
ahronoviz,1241
fellows,1242
alumni.the,1243
broadcast,1244
post,1245
website,1246
wherever,1247
emphasized,1248
ldquo;our,1249
essential,1250
ldquo;this,1251
focus,1252
heroes,1253
cherish,1254
left,1255
behind,1256
try,1257
worthy,1258
may,1259
blessing&rdquo,1260
remember,1261
israel's,1262
battles,1263
pain,1264
longing,1265
gratitude,1266
rdquo;masa,1267
founded,1268
provided,1269
"200,000",1270
young,1271
60,1272
immersive,1273
long-term,1274
educational,1275
experiences,1276
society,1277
culture,1278
politics,1279
history,1280
protesters,1281
gather,1282
calling,1283
hostage,1284
thousands,1285
gathered,1286
dozens,1287
locations,1288
saturday,1289
night,1290
rescue,1291
noa,1292
argamani,1293
meir,1294
jan,1295
andrey,1296
shlomi,1297
ziv,1298
broke.demonstrators,1299
turned,1300
beersheba,1301
ra&rsquo;anana,1302
haifa,1303
caesarea,1304
karkur,1305
alone,1306
tens,1307
attended.the,1308
ended,1309
late,1310
several,1311
hundred,1312
violated,1313
lit,1314
bonfires,1315
engaged,1316
clashes,1317
arrest,1318
33,1319
demonstrators,1320
nbsp;hostages,1321
released,1322
today,1323
told,1324
family,1325
captivity,1326
knew,1327
fighting,1328
home,1329
n12,1330
site.organizers,1331
rallying,1332
cry,1333
encourage,1334
israelis,1335
streets,1336
celebration,1337
continue,1338
120,1339
remaining,1340
captivity.mother,1341
vows,1342
fighteinav,1343
zangauker,1344
spoke,1345
protest,1346
son,1347
matan,1348
held,1349
telling,1350
ldquo;not,1351
let,1352
torpedo,1353
[,1354
],1355
ldquo;my,1356
hear,1357
rest,1358
silent,1359
ldquo;i,1360
shift,1361
momentary,1362
important,1363
euphoria,1364
challenge,1365
depth,1366
failure,1367
intelligence,1368
lt,1369
gen,1370
amos,1371
malka,1372
speaking,1373
ldquo;woe,1374
captains,1375
uplifting,1376
gain,1377
blatantly,1378
diplomatic,1379
possibility,1380
missing,1381
lever,1382
pressure,1383
distancing,1384
dangerous,1385
isolation,1386
residents,1387
kalkilya,1388
murder,1389
citizen,1390
upon,1391
entry,1392
60s,1393
entered,1394
morning,1395
car,1396
dead,1397
cited,1398
media.idf,1399
entrances,1400
begun,1401
vehicle,1402
checks,1403
arrests.according,1404
source,1405
terrorist,1406
kan,1407
reported,1408
evening.it,1409
announced,1410
amnon,1411
mokhtar,1412
petach,1413
tikva,1414
murdered,1415
media,1416
nbsp;a,1417
large,1418
troops,1419
seven,1420
morning.the,1421
main,1422
street,1423
hour,1424
victim,1425
brought,1426
medical,1427
team,1428
red,1429
crescent,1430
pronounced,1431
dead.photos,1432
scene,1433
show,1434
driver's,1435
license,1436
torched,1437
shooting.the,1438
man,1439
merchants,1440
buy,1441
vegetables,1442
regular,1443
basis,1444
bag,1445
found,1446
man's,1447
media.kalkilya,1448
hotspotthis,1449
third,1450
48,1451
hours.on,1452
70s,1453
robbed,1454
attacked,1455
paramedic,1456
eliyahu,1457
checkpoint,1458
dead.on,1459
friday,1460
afternoon,1461
operatives,1462
eliminated,1463
kalkilya.the,1464
operation,1465
shin,1466
bet,1467
intended,1468
soon.as,1469
police's,1470
gideon,1471
unit,1472
rushed,1473
identifying,1474
procedure,1475
end,1476
fired,1477
terrorists,1478
versus,1479
battle,1480
homes,1481
windows,1482
hamamdeh,1483
family&rsquo;s,1484
small,1485
stone,1486
broken,1487
shattered,1488
jagged,1489
glass,1490
visible,1491
scars,1492
violent,1493
events,1494
khirbet,1495
al-mufaqarah,1496
dusty,1497
south,1498
hills,1499
herding,1500
122,1501
transformed,1502
battleground,1503
five,1504
injured,1505
ldquo;all,1506
mahmoud,1507
adding,1508
stones,1509
sticks,1510
three-year-old,1511
grandson,1512
muhammad,1513
baker,1514
suffered,1515
head,1516
wound,1517
require,1518
three-day,1519
hospital,1520
stay,1521
soroka-university,1522
dressed,1523
gray,1524
pajamas,1525
sandals,1526
brown-haired,1527
boy,1528
sat,1529
concrete,1530
floor,1531
multicolored,1532
lego,1533
visitors,1534
room,1535
mostly,1536
bare,1537
thin,1538
colored,1539
foam,1540
mattresses,1541
laid,1542
seating,1543
fitted,1544
green,1545
yellow,1546
blue,1547
pieces,1548
bara&rsquo;a,1549
grandfather,1550
described,1551
pelted,1552
thrown,1553
extremists,1554
presumed,1555
children,1556
hid,1557
explained,1558
steel,1559
shutter,1560
already,1561
rocks,1562
bedroom,1563
napping,1564
filled,1565
recalled,1566
explaining,1567
thought,1568
walked,1569
bloodstained,1570
sweatshirt,1571
slept,1572
underscore,1573
frightening,1574
occurred,1575
2,1576
simhat,1577
torah,1578
holiday,1579
worst,1580
anyone,1581
electricity,1582
grid,1583
located,1584
dirt,1585
road,1586
outposts,1587
avigail,1588
maon,1589
farm,1590
communities,1591
unauthorized,1592
tenuous,1593
hold,1594
supersede,1595
regulations,1596
govern,1597
c,1598
situated,1599
civilian,1600
rule,1601
borders,1602
right,1603
biblical,1604
heartland,1605
included,1606
within,1607
sovereign,1608
flags,1609
flutter,1610
historical,1611
narratives,1612
differ,1613
similarly,1614
wide,1615
gap,1616
unfolded,1617
council,1618
spokesman,1619
group,1620
20,1621
army,1622
presence,1623
action,1624
defend,1625
assistance,1626
photos,1627
depict,1628
holding,1629
showed,1630
masked,1631
slingshot,1632
photo,1633
beside,1634
building,1635
stick,1636
channel,1637
posted,1638
video,1639
basel,1640
adra,1641
volunteers,1642
left-wing,1643
b&rsquo;tselem,1644
setting,1645
brush,1646
aflame,1647
accuse,1648
twitter,1649
debunk,1650
charge,1651
posting,1652
tear-gas,1653
canister,1654
ldquo;it&rsquo;s,1655
lie,1656
caused,1657
gas,1658
bomb,1659
literally,1660
proof,1661
aren&rsquo;t,1662
pile,1663
tweeted,1664
fetch,1665
initially,1666
helped,1667
ldquo;to,1668
fabricate,1669
false,1670
accusation,1671
shepherd,1672
nearby,1673
a-rakeez,1674
grazing,1675
flock,1676
alleged,1677
shepherd&rsquo;s,1678
goats,1679
help,1680
stoning,1681
broke,1682
arriving,1683
shorty,1684
tear,1685
stun,1686
grenades,1687
charged,1688
height,1689
80,1690
spread,1691
beyond,1692
attacks,1693
al-tuwani,1694
level,1695
speculated,1696
occur,1697
preplanned,1698
attempt,1699
scare,1700
leaving,1701
attackers,1702
vandalized,1703
vehicles,1704
cut,1705
lines,1706
published,1707
sound,1708
breaking,1709
explosion,1710
blamed,1711
outside,1712
primarily,1713
teens,1714
unacceptable,1715
claim,1716
self-defense,1717
ones,1718
steps,1719
prevent,1720
declined,1721
interviewed,1722
article,1723
respond,1724
press,1725
request,1726
details,1727
connection,1728
unusual,1729
move,1730
oc,1731
central,1732
command,1733
maj,1734
yehuda,1735
fox,1736
visited,1737
firsthand,1738
perspective,1739
almost,1740
start,1741
17,1742
prevented,1743
activists,1744
reaching,1745
hamlet,1746
outpost,1747
deliver,1748
truckload,1749
captured,1750
film,1751
using,1752
appeared,1753
undue,1754
force,1755
dispel,1756
marching,1757
sides,1758
paved,1759
leads,1760
passes,1761
unable,1762
extreme,1763
right-wing,1764
teenagers,1765
pelting,1766
heightened,1767
period,1768
tensions,1769
overall,1770
264,1771
property,1772
damage,1773
101,1774
injuries,1775
compared,1776
data,1777
2020,1778
270,1779
extremist,1780
82,1781
separately,1782
69,1783
civilians,1784
16,1785
yochai,1786
damri,1787
"1,500",1788
incidents,1789
rock-throwing,1790
roads,1791
judea-samaria,1792
every,1793
wide-ranging,1794
rare,1795
impossible,1796
describe,1797
chaos,1798
overwhelming,1799
rubber,1800
bullets,1801
grenade,1802
casings,1803
littered,1804
rolled,1805
sleeve,1806
wounds,1807
arm,1808
canisters,1809
siblings,1810
lunch,1811
heard,1812
shouting,1813
approaching,1814
22,1815
grandchildren,1816
lasted,1817
uppermost,1818
mind,1819
nothing,1820
wounded,1821
ldquo;immediately,1822
denounced,1823
vigorously,1824
denounces,1825
harming,1826
innocent,1827
persons,1828
regardless,1829
religion,1830
goes,1831
needless,1832
acts,1833
either,1834
side,1835
havat,1836
elected,1837
child&rsquo;s,1838
politely,1839
refused,1840
concerned,1841
retaliate,1842
resident,1843
reut,1844
malichi,1845
gone,1846
soroka,1847
school,1848
counselor,1849
grew,1850
gush,1851
etzion,1852
among,1853
relationship,1854
hebrew,1855
mixed,1856
religious,1857
secular,1858
complex,1859
reality,1860
neighbors,1861
though,1862
diametrically,1863
opposed,1864
beliefs,1865
recognize,1866
living,1867
belongs,1868
zionists,1869
returning,1870
bible,1871
unaware,1872
celebrated,1873
barbecue,1874
services,1875
learned,1876
represent,1877
properly,1878
supervised,1879
feared,1880
control,1881
speak,1882
understands,1883
terrible,1884
embarrassed,1885
tell,1886
cannot,1887
justified,1888
teenage,1889
engages,1890
activity,1891
personally,1892
understand,1893
threw,1894
stones&rdquo,1895
judea,1896
samaria,1897
behave,1898
ldquo;nothing,1899
longer,1900
tolerate,1901
hate,1902
love,1903
path,1904
nation,1905
bull,1906
official,1907
bracing,1908
areas,1909
risk,1910
well.khaled,1911
al-batsh,1912
politburo,1913
strip,1914
threat,1915
organization,1916
advanced,1917
weapons,1918
occupier,1919
heavy,1920
price,1921
settle,1922
attacking,1923
so-called,1924
batsh,1925
rdquo;khaled,1926
al-batshin,1927
interview,1928
wednesday,1929
intends,1930
commander,1931
bassam,1932
al-saadi,1933
monday,1934
can&rsquo;t,1935
sit,1936
watch,1937
spilling,1938
said.batsh,1939
denied,1940
trying,1941
stating,1942
contact,1943
organizations,1944
ldquo;no,1945
goal,1946
prove,1947
keep,1948
commitment,1949
protect,1950
anywhere,1951
added.cabinet,1952
meets,1953
discuss,1954
tensionsisraeli,1955
briefing,1956
heads,1957
staff,1958
corps,1959
tension,1960
surrounding,1961
ministers,1962
briefed,1963
bus,1964
stations,1965
heavily,1966
secured,1967
estimate,1968
coming,1969
jihad.security,1970
officials,1971
revenge,1972
videos,1973
showing,1974
saadi,1975
dragged,1976
bit,1977
dog,1978
viral,1979
social,1980
networks,1981
immediately,1982
causing,1983
rage,1984
supporters,1985
saada,1986
attempting,1987
he&rsquo;s,1988
alive,1989
flames,1990
shoot,1991
rockets,1992
that'eyal,1993
hajbi,1994
sha&rsquo;ar,1995
hanegev,1996
talked,1997
difficulties,1998
alert,1999
bullet,2000
yet,2001
we&rsquo;re,2002
going,2003
40,2004
minutes,2005
instead,2006
5,2007
roadblocks,2008
wrong,2009
it&rsquo;s,2010
frustrating,2011
jihad-a.k,2012
getting,2013
victory,2014
image,2015
bombing,2016
sniper,2017
solider,2018
rdquo;hajbi,2019
estimation,2020
form,2021
anti-tank,2022
missile,2023
ldquo;if,2024
actions,2025
preparation,2026
ldquo;and,2027
easily,2028
trigger,2029
escalation,2030
forget,2031
guardian,2032
walls,2033
2021,2034
hamas-a.k,2035
rdquo;while,2036
blocking,2037
keeps,2038
fog,2039
atmosphere,2040
uncertainty,2041
ldquo;people,2042
choice,2043
costs,2044
inconvenient,2045
tense,2046
anxious,2047
hajbi.the,2048
line&rsquo;s,2049
enquiries,2050
portuguese,2051
fm,2052
@,2053
embassy,2054
capital,2055
states,2056
nbsp;portugal,2057
relocate,2058
palestine,2059
santos,2060
silva,2061
two-day,2062
follow,2063
veranda,2064
david,2065
hotel,2066
portugal,2067
contemplate,2068
quot;the,2069
put,2070
embassies,2071
quot,2072
location,2073
quot;i,2074
think,2075
carefully,2076
quot;you,2077
arrived,2078
sidelines,2079
publicized,2080
white,2081
house,2082
adviser,2083
jared,2084
kushner,2085
departure,2086
tuesday,2087
joint,2088
israeli-us,2089
delegation,2090
morocco,2091
sign,2092
initial,2093
documents,2094
regard,2095
normalization,2096
rabat,2097
braved,2098
covid-19,2099
pandemic,2100
travel,2101
christmas,2102
preparatory,2103
advance,2104
january,2105
ascendancy,2106
presidency,2107
european,2108
union,2109
rotating,2110
germany,2111
sooth,2112
eu,2113
israeli-palestinian,2114
gabi,2115
ashkenazi,2116
reconvening,2117
eu-israel,2118
association,2119
need,2120
warm,2121
israel-eu,2122
noted,2123
points,2124
disagreement,2125
dialogue,2126
manner,2127
similar,2128
germans,2129
pledge,2130
suspend,2131
annexation,2132
settlements,2133
exchange,2134
deals,2135
untied,2136
emirates,2137
bahrain,2138
door,2139
improved,2140
quot;it,2141
suspension,2142
future,2143
conversation,2144
cooperation,2145
positive,2146
backtrack,2147
harmed,2148
huge,2149
problem,2150
obstacle,2151
deepening,2152
entities,2153
quot;normalization,2154
opposite,2155
positively,2156
us-brokered,2157
abraham,2158
accords,2159
rubric,2160
israeli-arab,2161
reached,2162
breathed,2163
life,2164
frozen,2165
president-elect,2166
joe,2167
biden,2168
possibilities,2169
sphere,2170
quot;we,2171
look,2172
conditions,2173
relaunch,2174
negotiations,2175
quot;palestinians,2176
israelis&quot,2177
ramallah,2178
flying,2179
muhammed,2180
shtayyeh,2181
riyad,2182
malki,2183
unilaterally,2184
statehood,2185
rebuffed,2186
consensus,2187
bloc,2188
divided,2189
parliament,2190
recognition,2191
completion,2192
final,2193
two-state,2194
resolution,2195
agree,2196
contours,2197
solution,2198
pre-1967,2199
oppose,2200
settlement,2201
practice,2202
demolishing,2203
illegal,2204
structures,2205
friends,2206
demolitions,2207
eu-funded,2208
decision,2209
permits,2210
difficult,2211
obtain,2212
contention,2213
disagreements,2214
contemporary,2215
characteristic,2216
