Word,Score
35-year-old,1959.6503727814404
53-year-old,1959.6503727814404
government-to-government,1955.6597686143791
80-year-old,1954.506158684953
33-years-old,1949.9017296632837
"31,923",1947.2802148334652
pro-vice-chancellor,1947.010972021636
"11,500",1945.3767115392475
"24,686",1941.4530431935632
"36,801",1938.7952706699373
back-to-back,1937.902651201371
92.18,1936.3566932944095
behind-the-scenes,1935.714544130654
"34,180",1933.6320091592916
over-the-shore,1932.3237999622309
20-year-old,1928.3436848143042
50-year-old,1923.3519012437364
case-by-case,1919.154313606924
black-and-white,1918.11361183695
hand-in-glove,1917.537451408284
five-month-old,1917.537451408284
cost-of-living,1916.6653773504302
"34,844",1916.3860934835475
seven-year-old,1916.031373645163
five-year-old,1914.118597817335
30-year-old,1913.60325812558
commander-in-chief,1911.3667729107688
classroom-turned-bedroom,1909.967398678416
blue-and-white,1908.926696908442
under-secretary-general,1908.2157235264824
1943.a,1906.3664101917425
face-to-face,1906.0351434919921
"1,539",1905.989959725194
brother-in-law,1904.1993373408566
three-hour-long,1901.1391562122865
side-by-side,1900.780483749908
"11,000",1899.3295968833875
"110,000",1899.3295968833875
1980s.since,1899.2320695640758
as-yet-unspecified,1898.7610043913119
roll-on/roll-off,1898.0109992685263
happy-go-lucky,1897.4524984146753
"33,091",1896.241316607038
hostage-for-prisoner,1895.8075267935099
three-year-old,1894.9057188815805
ship-to-shore,1893.5972129049437
1980s.his,1893.4640082265164
nesf-e-jahaan,1892.9929430537525
on-the-field,1892.9929430537525
eight-year-old,1892.9929430537525
1.1c,1892.9885612511716
"2,135",1891.5651342613673
come-to-jesus,1891.2190610839693
father-of-two,1891.0801672259247
command-and-control,1890.9512568773068
"34,654",1890.3950975529772
yadegar-e-emam,1889.5740894628038
daughter-in-law,1888.2655834861673
mother-of-two,1888.2655834861673
proof-of-life,1885.748537807148
round-the-world,1885.45099974641
"34,454",1885.2318360423308
1.1m,1883.8016463226634
1.1,1883.8016463226634
four-month-old,1883.5382239185822
"41,400",1882.0836812076443
nine-year-old,1882.0321461554613
tried-and-trusted,1882.0321461554613
one-on-one,1882.0321461554613
ten-year-old,1882.0321461554613
toe-to-toe,1882.0321461554613
one-year-old,1882.0321461554613
14.8m,1881.8055870608612
"815,000",1881.4291365943134
four-year-old,1880.1193703276333
out-of-date,1880.1193703276333
"35,386",1879.99190982149
up-to-date,1877.304786587876
two-year-old,1877.304786587876
parents-in-law,1877.304786587876
sister-in-law,1877.304786587876
tit-for-tat,1875.3920107600482
"12,009",1874.6832717580576
"35,456",1874.4906965257035
â£9.9bn,1873.4980816677207
day-to-day,1872.5774270202908
air-to-air,1872.5774270202908
not-too-distant,1872.5774270202908
"183,000",1871.6804934761574
"13,800",1871.6804934761574
"214,000",1871.171063750938
"14,500",1866.1792801803701
"34,356",1864.7420534075472
2005.israel's,1861.5857704537682
"1,903",1859.9428450693338
"31,900",1859.9428450693338
"193,000",1859.9428450693338
"32,623",1858.8212195214082
12.5bn,1858.4870497573854
"30,410",1856.4306370622144
"31,400",1856.4306370622144
â£5.6bn,1855.7325261368521
2014.it,1855.6431131902116
12.4m,1855.6431131902116
"34,480",1854.4345778004138
"34,840",1854.4345778004138
â£9.5bn,1854.0814726333265
"53,359",1847.1865988767468
"31,200",1845.5180196055073
â£2.2bn,1844.6484307400672
13.5bn,1843.7466230686614
"36,580",1843.6934382837862
expected.however,1840.8314173022575
4.959,1840.4298299581417
12.5,1839.7387121629383
"1,800ft",1838.1966056782112
254.8mm,1837.742652901137
"1,800",1835.3820219384538
"36,650",1833.6068433804892
"32,490",1831.784311936884
"31,300",1830.777592916784
21.3m,1829.9900690447814
â£2.3bn,1829.9080040513434
"35,640",1828.4435818698435
"2,452",1827.108129591214
explosives.three,1826.9171428061643
"16,000",1825.2954270351568
1.4bn,1823.3525525582309
"1,400",1820.1321655245108
"14,000",1820.1321655245108
"140,000",1820.1321655245108
1.8,1819.8540713777277
1.6km,1814.494836042016
247-155,1813.8604188211634
1.2bn,1812.4399351015247
1.4kg,1812.1461582711274
16.00,1809.7674764744306
"12,000",1809.2195480678042
"21,000",1809.2195480678042
"102,000",1809.2195480678042
"1,200",1809.2195480678042
1.9,1808.1164229709048
1.4,1804.6042149637847
1.4m,1804.6042149637847
"150,000",1804.2277644972366
"105,000",1804.2277644972366
"1,500",1804.2277644972366
"15,000",1804.2277644972366
326.5m,1802.0030138524112
move.hamas's,1801.9178386521316
x.before,1801.6072639245476
1.3bn,1797.6995084128012
"34,305",1797.6272762137667
expectations.thomas,1797.3774706773852
"13,000",1794.4791213790804
"3,100",1794.4791213790804
"31,000",1794.4791213790804
2.1m,1793.691597507078
1.2,1793.691597507078
20.1m,1793.691597507078
2.1,1793.691597507078
examples.the,1792.9179153164623
extermination.the,1792.9179153164623
explosion.there,1792.9179153164623
6.85,1791.8670161853565
conflict.manx,1791.7780370519465
89.50,1790.2159626818304
1.5,1788.699813936511
1.5m,1788.699813936511
explained.after,1787.586285897686
"35,230",1786.71465875706
"36,090",1785.908675221103
explosion.that,1783.463196181292
on.serbia's,1783.248095165928
resolution.explaining,1782.8589263301008
"34,600",1782.396467213983
"32,800",1781.5704446605735
flights.germany's,1781.0897219492872
"34,900",1780.745413710457
hostages.israel's,1780.1879140373578
authorities.egypt's,1780.1879140373578
experts.on,1780.0443425903434
world.experts,1780.0443425903434
explained.on,1780.0443425903434
extermination.mr,1780.0443425903434
xm.com,1779.776538383681
3.1,1778.9511708183545
1.3m,1778.9511708183545
"35,800",1776.578661090006
"425,000",1776.069231364787
hungary.tuesday's,1775.4605544697727
explosion.mr,1775.3169830227582
side.emslie's,1773.9544767066516
named.scotland's,1773.6866724999893
well.that's,1772.6459707300153
involvement.it’s,1772.0705531857159
"35,303",1771.9742320683365
gaza.ohio's,1770.7331949021873
x.an,1770.5896234551728
instead.israel's,1769.2271171390664
media.portugal's,1767.3143413112386
gaza.israel's,1767.3143413112386
306.4m,1766.868516653257
"33,800",1766.8300179718497
"36,050",1766.492066186709
"32,400",1766.3205882466307
"34,200",1766.3205882466307
"35,090",1764.8410126831827
day.israel's,1764.4997575714813
tank.raisi's,1764.4997575714813
mind.israel's,1764.4997575714813
"1,000km",1762.9080094089618
survival.it’s,1762.6158340505456
gaza.sunday's,1762.5869817436533
"435,000",1761.3288046760626
"34,500",1761.3288046760626
said.saturday's,1759.772398003896
fire.they’ve,1758.4868417294763
"10,000",1758.1806498413764
"100,000",1758.1806498413764
"1,000",1758.1806498413764
"33,600",1756.7434230685528
"4,800",1756.184590579576
"8,400",1756.184590579576
"33,900",1755.0923695650267
2023.the,1752.753592955317
"33,400",1751.5801615579066
9.9bn,1751.1795372135946
"69,000",1749.6102036833993
6.4bn,1749.3183827099995
2.8bn,1748.4923601565906
gaza.hezbollah’s,1746.6548054251698
"46,000",1746.0979956762792
8.60,1745.819901529496
"35,500",1745.424403648789
2023.israel,1744.607379796783
2023.one,1744.607379796783
339.some,1744.2917785718862
100.mr,1742.6526992806507
4.8m,1740.6566400188499
stronghold.lebanon’s,1738.5085922666358
back.saturday’s,1736.7347102968527
"2,600",1735.1853782195728
3.8bn,1733.7519334678668
"290,000",1733.5343247160463
5.6bn,1733.4139816827264
2.4bn,1733.2425037426474
bodies.israel’s,1732.2751549359298
"38,000",1730.5315464341456
"3,800",1730.5315464341456
"30,800",1730.5315464341456
resignation.labour’s,1730.362379108102
genocide.let’s,1730.2556755773337
"5,600m",1730.1935946490055
"24,000",1730.0221167089267
"2,400",1730.0221167089267
"9,500",1728.5425411454787
85.idf,1727.5668227313336
rejection.israel’s,1727.4410918375763
there.israel’s,1726.400390067602
"45,000",1725.030333138359
"450,000",1725.030333138359
"5,400",1725.030333138359
school.gaza’s,1724.2198100331118
ceremony.iran’s,1722.7137322699912
fighters.it’s,1722.5748384119463
home.israel’s,1721.6730305000167
"360,000",1720.4449515308486
"30,600",1720.4449515308486
"3,600",1720.4449515308486
"36,000",1720.4449515308486
"630,000",1720.4449515308486
"22,000",1719.10949925222
"3,900",1718.7938980273225
"9,300",1718.7938980273225
"30,900",1718.7938980273225
rafah.uganda’s,1717.847478844361
2.5bn,1717.338102715374
"34,000",1715.2816900202026
"4,300",1715.2816900202026
"3,400",1715.2816900202026
2.4,1714.4941661482005
"2,500",1714.1177156816525
"250,000",1714.1177156816525
"25,000",1714.1177156816525
territory.israel’s,1713.526817341483
toilet.israel’s,1713.526817341483
guards.israel’s,1711.6140415136551
inside.gaza’s,1711.6140415136551
gaza.israel’s,1711.6140415136551
front.israel’s,1711.6140415136551
3.6km,1709.6443605377085
journalists.israel’s,1708.7994577738978
"2,300ft",1707.1836563032534
"23,000",1704.369072563496
"230,000",1704.369072563496
"32,000",1704.369072563496
vehicles.bbc,1704.2470575003697
iran.iran’s,1704.0720982063126
22.mr,1703.5815486914946
2.2,1703.5815486914946
2.5km,1703.3171246885124
investigating.40,1703.0836628909892
3.5bn,1702.5976760266499
"35,000",1699.377288992929
"350,000",1699.377288992929
"30,500",1699.377288992929
"3,500",1699.377288992929
25.london,1698.5897651209273
2.5,1698.5897651209273
2.5m,1698.5897651209273
"800,000",1694.2330748964416
"8,000",1694.2330748964416
"80,000",1694.2330748964416
government.however,1689.9177232515042
governments.bbc,1689.7285131530853
"33,000",1689.6286458747722
2.3,1688.8411220027706
2.3m,1688.8411220027706
levels.whoever,1687.1031395117468
"2,000lb",1686.818938620239
involvement.campaigners,1686.231065453893
beach.vice,1685.498719905923
"6,000",1684.146479993145
"600,000",1684.146479993145
"60,000",1684.146479993145
3.5m,1683.8493384322032
3.5,1683.8493384322032
"90,000",1682.4954264896185
"9,000",1682.4954264896185
involvement.other,1682.3757799441614
obstacles.however,1681.0391645450004
ahead.vegetable,1679.3941929238347
"4,000",1678.9832184824986
"40,000",1678.9832184824986
"400,000",1678.9832184824986
ever.several,1678.956926353213
november.about,1677.7270144848198
believed.he,1676.5796091840775
islamophobia.however,1675.271103207441
leicestershire.barclaycard,1674.8684860474846
ceasefire.however,1674.5601298254815
survival.the,1672.9210608089911
aviv.the,1672.9210608089911
1991-1992,1672.6293476236237
november.another,1671.8522496164921
unacceptable.baillie,1671.5563359873047
discovered.michael,1671.4777418790618
"2,000ft",1670.8851847655494
achieved.interestingly,1669.8327702578963
bbcafrica.com,1669.3757559528144
0.6,1668.618529432419
centres.representatives,1668.3266924947757
aviv.hamas,1668.193701241406
"200,000",1668.070601025792
"20,000",1668.070601025792
"2,000",1668.070601025792
brighton.l3,1667.5113582690806
0.9,1666.9674759288932
government.marches,1665.105410690311
aviv.israeli,1664.7748476504573
service.wck,1663.331528720528
"50,000",1663.0788174552247
"5,000",1663.0788174552247
"500,000",1663.0788174552247
khamenei.even,1662.558631157216
weeks.however,1662.558631157216
released.however,1662.558631157216
celebrities.but,1662.3694210587964
services.they,1662.2908269505538
service.the,1662.2908269505538
attacks.however,1662.2908269505538
enclave.the,1662.2908269505538
government.but,1661.7932606301306
governorate.but,1661.7932606301306
september.british,1661.3287192888222
her.however,1661.2501251805797
relationship.however,1661.2501251805797
hoped.however,1661.2501251805797
bbc.the,1661.06091508216
inaccessible.when,1660.9542115513914
revenge.the,1660.6458553293883
aviv.a,1660.047488082872
overnight.another,1659.3373493527517
reopened.deliveries,1659.1397775662674
march.having,1659.0695451460895
service.people,1658.8719733596051
ceremony.seven,1658.8719733596051
delivered.the,1657.831271589631
intervened.the,1657.831271589631
device.hamas,1657.5634673829684
achieved.mr,1657.5634673829684
doctors.however,1657.5634673829684
campus.however,1657.5634673829684
scotland.however,1657.5634673829684
convention.the,1657.5634673829684
beirut.virgin,1657.0659010625452
neighbourhood.the,1656.9600321836153
fighting.several,1656.8203036737323
rubble.the,1656.601359721237
however.hours,1656.5227656129944
december.the,1656.4946561904685
bbc.rasha,1656.3335555145748
bicycle.the,1656.226851983806
government.the,1655.918495761803
evening.the,1655.918495761803
bbc.after,1655.7292856633833
occurrence.unicef,1655.2480743951846
beach.authorities,1655.186150213832
coverage.during,1655.0464217039494
forces.l3,1654.5310820121936
services.prime,1654.14461379202
"30,000",1653.3301743370682
"3,000",1653.3301743370682
"300,000",1653.3301743370682
volunteers.the,1653.1039120220455
supplies.however,1653.1039120220455
overseas.ahead,1653.1039120220455
soldiers.however,1653.1039120220455
event.the,1653.1039120220455
reason.however,1653.1039120220455
camp.dubbed,1652.9147019236261
october.about,1652.9147019236261
civilians.the,1652.8361078153832
captivity.the,1652.8361078153832
victory.they,1652.8361078153832
back.peace,1652.8079983928576
0.02,1652.5426504650668
0.2,1652.5426504650668
uninhabitable.until,1651.8740001536519
gaza.however,1651.1911361942177
festival.they,1651.1911361942177
found.however,1651.1911361942177
government.hamas,1651.1911361942177
leaving.the,1651.1911361942177
investigators.the,1651.1911361942177
geneva.with,1651.1911361942177
festival.he,1651.1911361942177
festival.the,1651.1911361942177
october.teenagers,1651.163026771692
bbc.during,1651.0019260957981
bethlehem.a,1650.726594852909
scoresheet.there,1650.6198913221413
islamophobia.michael,1650.4587906462468
cathedral.bishop,1650.4587906462468
invade.officials,1650.319062136364
benefit.there,1650.1223250017176
strike.several,1649.685058431097
services.unrwa,1649.4172542244346
evacuate.most,1649.4172542244346
discovered.so,1649.4172542244346
breakthrough.as,1648.8138190250813
edinburgh.the,1648.8138190250813
neighbourhoods.one,1648.8138190250813
higher.benjamin,1648.8138190250813
move.her,1648.3765524544604
university.the,1648.3765524544604
january.however,1648.3765524544604
levy.the,1648.3765524544604
vote.the,1648.3765524544604
dividends.she,1648.3765524544604
provided.the,1648.3765524544604
attendance.members,1648.3484430319347
bbc.in,1648.1873423560407
continues.republicans,1648.0806388252722
governments.protest,1647.772282603269
0.5,1647.5508668944994
given.col,1647.5044783966068
celebrations.hadi,1647.039937055298
cabinet.the,1647.039937055298
disturbances.the,1647.039937055298
october.the,1647.039937055298
held.incredibly,1647.039937055298
october.he,1647.039937055298
back.he,1647.039937055298
october.they,1647.039937055298
consequences.the,1646.9332335245301
rafah.videos,1646.4637766266326
investigators.south,1646.4637766266326
increase.firefighters,1646.190069815294
bicycle.wafa,1646.1678629974444
elsewhere.meanwhile,1646.1603359612184
soldiers.hezbollah,1645.999235285324
conflict.democratic,1645.793355260014
barclays.thrash,1645.7314310786617
headscarf.but,1645.1271612274702
died.several,1644.9576988635117
alike.privately,1644.9576988635117
people.videos,1644.9576988635117
vowed.jerusalem,1644.9576988635117
interview.natalie,1644.9576988635117
captives.noa,1644.6898946568494
provocation.palestinian,1644.6898946568494
crowd.previous,1644.6898946568494
bank.about,1643.727786995118
suburb.tension,1643.727786995118
blast.abed,1643.727786995118
move.his,1643.6491928868752
visas.he,1643.6491928868752
alive.hamas,1643.6491928868752
months.videos,1643.6491928868752
viral.when,1643.6491928868752
statement.republican,1643.6210834643493
october.president,1643.6210834643493
combatants.medics,1643.353279257687
cancelled.police,1643.2465757269192
burning.graphic,1643.2143853996422
means.five,1643.044923035684
events.for,1643.044923035684
evening.around,1643.044923035684
governments.in,1643.044923035684
evening.two,1643.044923035684
released.elsewhere,1642.7414823702698
october.that,1642.3125774877128
barclays.the,1642.3125774877128
public.the,1642.3125774877128
arabic.she,1642.3125774877128
basics.the,1642.3125774877128
october.hamas,1642.3125774877128
commence.while,1642.205873956945
building.although,1642.1736836296682
force.mobile,1641.7083076365216
operation.describing,1641.7083076365216
facebook.us,1641.7083076365216
cameras.firefighters,1641.4627102477089
abroad.according,1641.440503429859
proceedings.councillors,1641.3337998990912
ambush.the,1641.2718757177388
anaesthetic.he,1641.165172186971
helicopter.her,1641.165172186971
speech.the,1641.165172186971
alive.following,1641.132147207856
flag.video,1641.132147207856
february.he,1640.6676058665473
ceasefire.the,1640.5609023357795
carefree.he,1640.5609023357795
these.according,1640.293098129117
cages.channel,1640.293098129117
countries.french,1640.293098129117
conflict.there,1640.293098129117
accessing.the,1640.293098129117
removed.a,1640.2303392959266
overdue.mr,1640.2303392959266
event.mr,1640.2303392959266
event.it,1640.2303392959266
operation.previously,1640.2303392959266
visitors.scotland,1639.9625350892643
civilians.a,1639.9625350892643
civilians.in,1639.9625350892643
convoys.in,1639.9625350892643
civilians.mr,1639.9625350892643
civilians.on,1639.9625350892643
ceasefire.speaking,1639.9566324845882
officials.mobile,1639.7955318086936
charge.the,1639.252396359143
bombs.a,1639.0004274275327
october.israeli,1638.8937238967642
bodies.médecins,1638.8937238967642
companies.baillie,1638.8937238967642
century.ceremonies,1638.7870203659963
driver.idf,1638.3175634680988
upfront.previous,1638.3175634680988
move.among,1638.3175634680988
festivals.it,1638.3175634680988
ablaze.other,1637.85302212679
border.the,1637.85302212679
businessman.the,1637.85302212679
bank.the,1637.85302212679
nearby.the,1637.85302212679
bodies.the,1637.85302212679
harazeen.but,1637.85302212679
azerbaijan.authorities,1637.85302212679
wednesday.northumbria,1637.85302212679
abdomen.he,1637.85302212679
berlin.they,1637.85302212679
there.but,1637.85302212679
statements.both,1637.85302212679
support.l3,1637.8022237763428
peace.meanwhile,1637.746318596022
army.watchkeeper,1637.746318596022
months.club,1637.5852179201277
months.bodycam,1637.5852179201277
cricket.that,1637.4785143893598
concerns.the,1637.4785143893598
concerns.hundreds,1637.4785143893598
nearby.speaking,1637.2487522755987
february.despite,1637.2487522755987
morning.lebanese,1637.2487522755987
news.before,1637.2487522755987
incompetence.if,1636.8742445381686
prominence.reacting,1636.8742445381686
emphatically.while,1636.4378126193856
march.there,1636.4378126193856
children.their,1636.4378126193856
stomach.there,1636.4378126193856
reached.with,1636.4378126193856
children.the,1636.4378126193856
building.he,1635.9402462989622
building.the,1635.9402462989622
burning.the,1635.9402462989622
behalf.it,1635.9402462989622
hostages.but,1635.9402462989622
resign.shabana,1635.9402462989622
colleagues.their,1635.833542768194
genocide.the,1635.833542768194
workforce.they,1635.833542768194
challenge.international,1635.833542768194
conflict.he,1635.5657385615318
company.chief,1635.5657385615318
holocaust.france,1635.5657385615318
conflict.the,1635.5657385615318
alive.prior,1635.5029797283414
travels.matt,1635.5029797283414
value.on,1635.5029797283414
provided.it,1635.5029797283414
alive.ms,1635.5029797283414
added.nadav,1635.5029797283414
move.sir,1635.5029797283414
says.videos,1635.5029797283414
haniyeh.he,1635.3971108494115
ruling.gabrielle,1635.3359764477707
place.officers,1634.9614687103406
together.the,1634.79284099822
release.but,1634.4341685358413
beaten.palestinian,1634.4341685358413
blankets.one,1634.4341685358413
borders.european,1634.4341685358413
budapest.despite,1634.4341685358413
comments.but,1634.166364329179
october.at,1634.166364329179
cabinet.on,1634.166364329179
obstacles.mr,1634.166364329179
october.it,1634.166364329179
october.in,1634.166364329179
october.dr,1634.166364329179
place.by,1634.166364329179
october.mr,1634.166364329179
republican.ms,1634.166364329179
clicks.people,1634.0596607984112
consequences.mr,1634.0596607984112
office.he,1633.9207669403663
police.council,1633.7918565917487
vigils.tarqumiya,1633.5902039005134
elsewhere.state,1633.2867632350992
elsewhere.israel,1633.2867632350992
weekend.the,1633.2867632350992
board.the,1633.1256625592048
britons.ahead,1633.1256625592048
burials.the,1633.1256625592048
blows.the,1633.1256625592048
behind.matt,1633.1256625592048
banned.his,1633.1256625592048
month.benzani,1633.1256625592048
others.but,1633.1256625592048
border.this,1633.1256625592048
operational.british,1633.1256625592048
centre.while,1633.018959028437
prosecute.the,1633.018959028437
complete.hundreds,1633.018959028437
heated.police,1633.018959028437
rejects.the,1633.018959028437
comment.meanwhile,1633.018959028437
occasions.the,1632.7511548217744
ship.centcom,1632.7511548217744
council.the,1632.7511548217744
icc.the,1632.7511548217744
icc.when,1632.7511548217744
rafah.graphic,1632.6122609637298
fuels.book,1632.5213927080135
debuts.uklfi,1632.5213927080135
freed.but,1632.5213927080135
do.before,1632.5213927080135
began.under,1632.5213927080135
added.defence,1632.4146891772457
ceremonies.after,1632.4146891772457
infrastructure.employees,1632.4146891772457
infrastructure.since,1632.1468849705832
warehouses.the,1631.978257258463
homes.neither,1631.978257258463
there.they,1631.978257258463
them.meanwhile,1631.978257258463
there.the,1631.978257258463
camp.according,1631.879080763921
christianity.the,1631.7104530518004
crash.the,1631.7104530518004
inhalation.patches,1631.7104530518004
child.the,1631.7104530518004
offices.google,1631.403721261347
agreement.the,1631.3739874072714
rafah.notably,1631.2128867313768
ground.both,1631.2128867313768
facilities.the,1631.106183200609
infrastructure.the,1631.106183200609
authorities.france,1631.106183200609
hostages.since,1631.106183200609
france.the,1631.106183200609
islam.tv,1630.775620160756
moldova.in,1630.775620160756
belongings.a,1630.6086168801855
peace.foreign,1630.5019133494177
agency.speaking,1630.5019133494177
hostages.the,1630.065481430635
hostage.the,1630.065481430635
hinge.the,1630.065481430635
car.photographs,1629.7976772239726
streets.but,1629.7068089682562
roundabout.satellite,1629.7068089682562
statement.about,1629.7068089682562
instability.jeremy,1629.7068089682562
president.but,1629.7068089682562
code.weeks,1629.6001054374883
tickets.asked,1629.6001054374883
assistance.kerem,1629.6001054374883
keffiyehs.in,1629.4612115794434
boycott.a,1629.4390047615939
city.britons,1629.4390047615939
cyprus.but,1629.4390047615939
attacks.since,1629.3323012308258
camps.committee,1629.3323012308258
permanent.councillors,1629.3323012308258
successor.tens,1629.3323012308258
officials.the,1629.1934073727812
traffic.the,1629.1934073727812
officials.they,1629.1934073727812
carnage.footage,1628.58913752159
released.the,1628.559403667514
wednesday.meanwhile,1628.559403667514
spokesperson.the,1628.559403667514
week.the,1628.559403667514
weeks.the,1628.559403667514
there.residents,1628.559403667514
detainees.another,1628.559403667514
people.there,1628.559403667514
speed.there,1628.559403667514
eisenkot.the,1628.559403667514
elements.the,1628.559403667514
month.but,1628.3983029916194
north.but,1628.3983029916194
place.the,1628.2915994608516
header.scotland,1628.2915994608516
attacks.they,1628.2915994608516
society.the,1628.2915994608516
unclear.the,1628.2915994608516
election.his,1628.2915994608516
picture.she,1628.2915994608516
companies.he,1628.2915994608516
scenes.this,1628.2915994608516
kitchen.on,1628.2915994608516
attack.the,1628.2915994608516
continued.the,1628.2915994608516
announced.the,1628.2915994608516
citizens.the,1628.2915994608516
manchester.a,1628.2915994608516
crimes.the,1628.2915994608516
countries.the,1628.2915994608516
assistance.the,1628.2915994608516
comment.the,1628.2915994608516
attacks.the,1628.2915994608516
prosecutor.he,1628.2915994608516
police.the,1628.2915994608516
antisemitic.the,1628.2915994608516
